mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,Cminor_count,CMajor_count,C#/Dbminor_count,C#/DbMajor_count,Dminor_count,DMajor_count,D#_Ebminor_count,Eminor_count,EMajor_count,Fminor_count,FMajor_count,F#/Gbminor_count,F#/GbMajor_count,Gminor_count,GMajor_count,G#/Abminor_count,G#/AbMajor_count,AMajor_count,A#/Bbminor_count,Bminor_count,BMajor_count,D#_EbMajor_count,Aminor_count,A#/BbMajor_count
ISTP,SP,ISTP 💛,4azTLyj3g9b2ecqSubVAbh,36,0.7057499999999998,0.1411706920210929,0.6511944444444445,0.1636471499371122,-6.305583333333334,2.1056694134102414,0.4166666666666667,0.4999999999999998,0.1004222222222222,0.087730711713617,0.1360703472222222,0.1561308376261863,0.1994277777777777,0.1470337796195362,0.5447777777777777,0.202792943116317,116.83394444444444,26.32152878858395,0.0343467891666666,0.0672757038683875,1.0,2.0,1.0,1.0,0.0,2.0,2.0,4.0,0.0,3.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0
ISTP,SP,Pov: You fell in love with an istp,15hkc6hfoGccXudiGs7gef,50,0.5739799999999999,0.1326559905799006,0.577606,0.1812478024187677,-7.52618,3.34854305625474,0.48,0.5046720495044484,0.073874,0.075158696891094,0.21847508,0.2796644675917576,0.168232,0.1012275239653883,0.360974,0.2034632452492266,122.34002,28.235796873494195,0.1109936186,0.2266355489071063,4.0,4.0,1.0,3.0,1.0,2.0,0.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,4.0,2.0,0.0,2.0,1.0
ISTP,SP,It's me ᓰSᖶᕵ,6JuigDZrfAqSm8eeC9KG7s,50,0.6159800000000001,0.1455795581635761,0.6813799999999998,0.2013092747034588,-5.683420000000001,2.537910510395414,0.4,0.4948716593053935,0.096552,0.0890856392375749,0.14840251,0.1918763098945778,0.2039119999999999,0.1648308726778909,0.4864759999999999,0.2127249019321452,125.77908,32.92648561341784,0.0184974332,0.0556352714635161,4.0,1.0,1.0,3.0,2.0,4.0,1.0,6.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,2.0,0.0,0.0,3.0,1.0
ISTP,SP,suna rintarō & kanae ryo & ash lynx & aether & kishibe & levi & gin & rwanda & iceman & huacheng,6h2gyZYqjsf10jgC36uT29,50,0.73492,0.1457236467581353,0.70868,0.1288439080944894,-5.66106,2.214988813810608,0.56,0.5014265364224069,0.1213499999999999,0.1131407075012241,0.147242706,0.179704459815745,0.169792,0.1036271334730278,0.5839880000000001,0.2478173238002343,116.18292,27.561898555677715,0.0987335663999999,0.241710645346712,1.0,4.0,0.0,5.0,0.0,3.0,2.0,1.0,0.0,3.0,0.0,4.0,1.0,2.0,3.0,2.0,4.0,2.0,4.0,1.0,4.0,1.0,2.0,1.0
ISTP,SP,ISTP Playlist,6c56t6xvDs1L6bBexS1iNp,50,0.6159600000000001,0.1618187396125551,0.62832,0.2019471985950985,-7.300520000000001,3.0522012213335805,0.6,0.4948716593053935,0.081126,0.081956550982698,0.2020819807999999,0.2672814740107408,0.171414,0.1368871962379153,0.472784,0.2217314319216849,117.66898,27.42091647159972,0.0821395435999999,0.2149088557910384,1.0,4.0,1.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,4.0,2.0,3.0,1.0,2.0,1.0,1.0
ISTP,SP,istp soundtrack,77nfhvwFXcT1lJUvbEs3GH,50,0.60576,0.1732174002665495,0.66878,0.1739447824654099,-6.69014,2.400996952883343,0.58,0.4985693819032897,0.0826059999999999,0.0718203211820573,0.1267403007999999,0.201081077229399,0.211518,0.18125984357788,0.525158,0.2364149224286377,117.30016,28.843004323094373,0.0803158688,0.1862380449113236,0.0,5.0,1.0,3.0,2.0,2.0,0.0,2.0,0.0,3.0,2.0,1.0,2.0,3.0,5.0,1.0,3.0,4.0,2.0,5.0,2.0,1.0,1.0,0.0
ISTP,SP,(MBTI) ISTP : true introvert,4HLt9uhXSy4g3TnzGee579,34,0.687176470588235,0.1352941734480238,0.561235294117647,0.1728625410854443,-7.53464705882353,3.208563002081215,0.4705882352941176,0.5066403971048988,0.1385205882352941,0.1196747151325949,0.2437730882352941,0.2381518368223106,0.1861705882352941,0.1331950143061186,0.4875000000000001,0.1819665720217132,115.24629411764704,29.45961230949968,0.0324168923529411,0.0653311533142312,1.0,4.0,2.0,2.0,0.0,2.0,1.0,6.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
ISTP,SP,istp scream,5eVVGdim0bAJSmht9XhqMU,46,0.4216086956521739,0.1193514843292457,0.8620217391304348,0.1276475162539291,-4.077565217391305,1.1980463662363714,0.6739130434782609,0.4739595775584878,0.0773391304347826,0.0522592106852875,0.0444013978260869,0.1302487411223796,0.2771478260869565,0.1959690040560614,0.366754347826087,0.156496568235745,135.72028260869567,30.46995546994744,0.0047226252173913,0.0285839124654522,1.0,4.0,3.0,3.0,3.0,5.0,1.0,4.0,4.0,0.0,5.0,0.0,0.0,1.0,6.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0
ISTP,SP,🎵🎶Kui-Lono Radio,4FHOxtK8Wjctz5MqM9h81c,50,0.6837199999999999,0.1491684488169297,0.59352,0.1892252992534323,-7.90058,2.792050223877261,0.58,0.4985693819032897,0.143848,0.1325698033151607,0.3710795999999999,0.2841583173698229,0.195584,0.1496633983310548,0.5373319999999999,0.2576542006612106,114.4639,23.97715392827097,0.0505585504,0.1685448594064139,1.0,4.0,0.0,0.0,3.0,2.0,1.0,1.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,3.0,1.0,2.0,4.0,2.0,0.0
ISTP,SP,istp thoughts,0FKpTt8vMUsIW3QMMmD3Bb,50,0.59602,0.1570547142409489,0.5344399999999999,0.2079434931093796,-8.9052,2.733032994118215,0.68,0.4712120714991613,0.0894479999999999,0.0943050916018897,0.413834628,0.3231368524586928,0.173236,0.1445892235801486,0.464918,0.2168828176877165,124.29214,33.896895807553875,0.1119853543999999,0.2519376315517514,1.0,5.0,0.0,3.0,0.0,4.0,0.0,2.0,3.0,3.0,3.0,2.0,4.0,0.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,1.0,1.0,0.0
ISTP,SP,POV: you're so fucking sick of this world,1QJYsoE57g3Dl0cjiN8rVl,14,0.6080714285714286,0.1227213631240827,0.6890714285714287,0.1386619931763868,-7.011714285714285,2.510862935589811,0.5714285714285714,0.5135525910130955,0.0764785714285714,0.0671709206607858,0.1289935714285714,0.2314531452037869,0.2485571428571428,0.1879908046617244,0.4579999999999999,0.1286641423958576,126.1794285714286,33.88062637853967,0.0826078721428571,0.2435169542319248,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
ISTP,SP,Intp/istp 5w4,5EzIyfPU3z0xfF5dSeZzkB,50,0.50788,0.1403000632754741,0.7091000000000001,0.1856130768176485,-7.07378,2.850979955333654,0.54,0.5034574339058886,0.04887,0.0295820288109424,0.1331384502,0.1824758805218206,0.1634959999999999,0.1131368864946984,0.423812,0.2193831962385377,117.68,28.174367392351225,0.1496661704,0.2873609176494174,1.0,4.0,5.0,3.0,1.0,5.0,0.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,2.0
ISTP,SP,istp,3CsrmHslJ3QPQVVGgcuETP,14,0.5427142857142858,0.1698965425334934,0.7082142857142858,0.1380051161657135,-6.123285714285714,1.947273574417928,0.5714285714285714,0.5135525910130955,0.0777857142857143,0.0599328837071148,0.1634197142857142,0.2661379600139251,0.2661714285714285,0.1855990319461302,0.4573571428571429,0.1924084626088896,133.20021428571428,22.602240189103693,0.0868655071428571,0.2436951975107759,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
ISTP,SP,ISTP,42V8B5XeNnc3eOImvlj98w,19,0.6037368421052631,0.1982032744726885,0.6301578947368421,0.1970341942004243,-6.848052631578947,2.979117476958649,0.4736842105263157,0.5129891760425771,0.1177315789473684,0.1083060429863838,0.1952267894736842,0.2171690641777555,0.1816421052631579,0.1453107601574771,0.4168421052631579,0.2350754638072857,113.94373684210528,33.267402479908675,0.0688482784210526,0.1768552955125459,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,0.0,0.0,1.0
ISTP,SP,ISTP playlist,5bSjPYs86OyKQiQlHVyAeN,50,0.5639599999999999,0.1296968144306921,0.8093,0.1422802996674851,-6.057939999999999,2.352864050731468,0.42,0.4985693819032897,0.074912,0.0579052239016657,0.0804401319999999,0.1335133126085742,0.2088519999999999,0.1178878059505593,0.5036680000000001,0.2278958430547443,121.76222,27.63773846908076,0.0831565196,0.2355680341726447,1.0,2.0,0.0,1.0,5.0,10.0,0.0,5.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,3.0,0.0,3.0,1.0,0.0,8.0,0.0
ISTP,SP,istp (me) favs,4rbg7xoIcqGl7Qkib1yY9P,27,0.6548518518518518,0.1383489745044709,0.6293333333333335,0.193795292472793,-6.879592592592593,2.730160875215672,0.5185185185185185,0.5091750772173157,0.0692629629629629,0.0504087000133611,0.253476111111111,0.3196264882349556,0.2338518518518518,0.2218545701239897,0.4802518518518518,0.2416999194334393,112.49092592592592,22.231654208368205,0.0368224944444444,0.079255524695699,1.0,4.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0
ISTP,SP,ISTP ENERGY,58HyP6YkxKYojYiovS0TYu,35,0.6597142857142856,0.1510707998079769,0.6854857142857143,0.1905367606076505,-6.602771428571429,3.390157415100317,0.5428571428571428,0.5054326709601878,0.1480799999999999,0.1325121676988015,0.1728821714285714,0.212808590615036,0.1950771428571429,0.1840021180915722,0.5605714285714286,0.2368504474426458,126.3148,34.57678032403351,0.0094220394285714,0.0291916181399883,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,3.0,4.0,0.0,2.0,2.0,2.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0
ISTP,SP,ISTP 🏴‍☠️,7dqvY4auu2PtCIE1itLO67,48,0.5124645833333333,0.1132558701490874,0.7681041666666667,0.1314013244506153,-5.731145833333334,1.6583502439085755,0.3958333333333333,0.4942039949782705,0.0661249999999999,0.0427782232330741,0.063873775,0.1273263369989509,0.1702291666666666,0.1266654211631561,0.4143166666666666,0.1857457016292944,125.70133333333337,33.409625253639895,0.0162559429166666,0.0727595402852473,4.0,4.0,1.0,1.0,4.0,6.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,5.0,0.0
ISTP,SP,istp (mostly upbeat),5GCkxbkpAwVCwYvDPVerkv,50,0.61864,0.160213092792196,0.7091,0.1765632510820217,-6.787660000000001,2.827945245334896,0.6,0.4948716593053935,0.069148,0.0593530125432499,0.20267668,0.2279238803158239,0.152882,0.1178091949046492,0.5739800000000002,0.2395891457798332,126.83898,24.13565438075684,0.0270913663999999,0.0982692919284973,4.0,7.0,0.0,4.0,0.0,1.0,2.0,5.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,4.0,1.0,3.0,4.0
ISTP,SP,Istp,7fbiT5kKXFSNwRmQ81fm0i,40,0.57485,0.1407603072693581,0.69245,0.1425377952576897,-6.2666,2.284098596821074,0.55,0.503831473655779,0.08146,0.0876693315379311,0.0743448875,0.1172617210646539,0.1957175,0.1591142290652399,0.4261899999999999,0.2336074362181355,116.15955,25.606238902177427,0.1193317292499999,0.2667952565831866,0.0,3.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0
ISTP,SP,ENFP X ISTP PLAYLIST!!!!🐋🐬,60aBMmPlPOm86yvaaxI6mh,16,0.5573125,0.1434534622563475,0.646875,0.1973622304292288,-5.580625,2.2159314632903246,0.75,0.4472135954999579,0.0672562499999999,0.0844888865966011,0.2441771875,0.2865792785715019,0.239175,0.1128326637104699,0.468375,0.2330819240810692,131.69818750000002,37.34929323065119,0.03052792125,0.0789515166972654,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
ISTP,SP,ISTP girl,54Qo4dnKYqmqS5ASbpAWYS,27,0.5997777777777777,0.1581594456755911,0.6472592592592592,0.1655781462244414,-7.128814814814814,2.612876958995391,0.7037037037037037,0.4653216269680751,0.0624703703703703,0.0514285599703781,0.2223484592592592,0.248486219176039,0.1729777777777777,0.1378149828109393,0.4841851851851851,0.21301914631121,127.9331111111111,33.439352869535824,0.1686377088888889,0.2889014725992071,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,0.0
ISTP,SP,life is a crisis,14kihk399JLQLz6DaS46L5,50,0.53794,0.1269173618331782,0.63686,0.163222523705823,-7.205300000000001,2.6330002150879253,0.52,0.5046720495044484,0.055186,0.0385462616837991,0.1720849059999999,0.2436469032294877,0.19117,0.1310491140989608,0.382624,0.2076656433121398,114.31904,30.317871465563822,0.1146435124,0.2563165988233519,1.0,1.0,1.0,4.0,1.0,5.0,1.0,4.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,0.0,4.0,3.0
ISTP,SP,istp🫶🏻💌,0uGzJ8ktb02gL1hrV56z9u,15,0.5723333333333334,0.2051656705712541,0.7082666666666667,0.1500383125674747,-6.363933333333334,2.193104989561169,0.4,0.50709255283711,0.1206533333333333,0.1128803973028005,0.0862867333333333,0.1377781953391893,0.2305999999999999,0.179241078678171,0.4981333333333334,0.2233085202989246,117.84760000000004,26.92684552316836,0.0241084,0.0579840665993684,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
ISTP,SP,ISTP songs for your ISTP characters,61GvHPdiAf8TCrE0dhJkCS,18,0.6846111111111112,0.1213871486990326,0.6109444444444444,0.1637158486065638,-7.559555555555554,2.4824599569597283,0.6666666666666666,0.4850712500726659,0.0841,0.094637090104934,0.1073602777777777,0.1284825508921029,0.2240333333333333,0.1789501869564955,0.5066666666666667,0.237187441389592,109.82427777777777,20.784436920320243,0.0434978177777777,0.0556482025444851,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0
ISTP,SP,MBTI Ti: ISTP & INTP,1QBFqlVykelCAFq7JxeWvc,50,0.5878,0.1586274032480658,0.6385,0.1911915643686046,-7.512060000000002,3.7907051275024632,0.66,0.4785181206984066,0.079854,0.070323527023758,0.211906974,0.245018279228508,0.1528,0.0878284041266182,0.500984,0.2651944772411064,124.51422,33.700053090426294,0.0711207498,0.2033449533001085,1.0,3.0,1.0,1.0,1.0,7.0,1.0,4.0,1.0,1.0,6.0,1.0,3.0,1.0,4.0,0.0,4.0,1.0,1.0,4.0,1.0,0.0,1.0,2.0
ISTP,SP,𓆸Sevdiğim moral veren şarkılar ✧,6yBNExUpT3b8z0mVpGjwh6,50,0.6770400000000001,0.1260633077109291,0.75702,0.1511598005625915,-5.41838,2.513719261596738,0.68,0.4712120714991611,0.1054919999999999,0.1105066381605694,0.130988722,0.1999059643361371,0.217826,0.1689420850046378,0.5657000000000001,0.2211624437616211,128.8574,25.07814802100157,0.2205730888,0.3458460232339568,0.0,2.0,0.0,5.0,0.0,5.0,1.0,2.0,3.0,4.0,0.0,3.0,3.0,0.0,2.0,1.0,7.0,5.0,1.0,3.0,0.0,1.0,1.0,1.0
ISTP,SP,my mbti type as music,4g9FL8nEJ49VVM3TivRFtE,50,0.63672,0.1712393050436631,0.66316,0.1849938068461443,-6.64724,2.347857108609674,0.44,0.5014265364224069,0.1066879999999999,0.0975527939536498,0.17680232,0.1973658679739736,0.204534,0.1368933438700303,0.46418,0.1969288372452737,119.11302000000002,27.654491357175267,0.0786630241999999,0.1865636979037561,1.0,3.0,2.0,3.0,1.0,2.0,1.0,6.0,2.0,3.0,3.0,4.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,7.0,1.0,0.0,0.0,0.0
ISTP,SP,hyuga,0pNcQuBdKxtpyaxAYc1yYP,50,0.6819999999999999,0.0915369892893756,0.83196,0.1000279471152019,-3.4260200000000003,1.2500779321012474,0.5,0.5050762722761054,0.108918,0.0668577035690773,0.111634,0.0988223878006003,0.1928399999999999,0.1482913541454312,0.66278,0.1608401779940039,130.2992,27.69628305718429,3.19144e-05,0.0001714913943358,2.0,6.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,0.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,2.0,0.0,2.0,0.0
ISTP,SP,Iwaizumi kinnies who are short tempered,0ZoSgEuSObql2QS6ECnUbi,50,0.52,0.1290979694429223,0.60126,0.1982209455766622,-7.688919999999999,3.5492589156910275,0.82,0.3880879344916035,0.052812,0.03937716441735,0.246462088,0.3205430596441166,0.18032,0.1433237465548909,0.5015419999999999,0.2462827362183222,131.41858,33.128889953554044,0.0567250314,0.1920304880784588,0.0,5.0,1.0,4.0,0.0,3.0,0.0,1.0,5.0,2.0,3.0,2.0,3.0,1.0,3.0,0.0,1.0,6.0,1.0,1.0,1.0,4.0,0.0,3.0
ISTP,SP,istp side,7EVG9EvBjHh5kdwIKdFJjW,41,0.6114390243902439,0.135307806275264,0.611048780487805,0.146388003473562,-7.897731707317074,2.607953527427111,0.6097560975609756,0.4938647983247948,0.0779731707317073,0.0611833270768689,0.1777208926829268,0.1953972445628448,0.2246414634146341,0.1552237835765024,0.3527804878048781,0.2008212790262926,122.29136585365852,21.619925255139176,0.0904496782926829,0.2109337367370557,2.0,1.0,2.0,3.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0,2.0,0.0,0.0,6.0,2.0,1.0,2.0,1.0,0.0,3.0,2.0
ISTP,SP,istp,5FGLKq7P5mkXD90ULUI534,30,0.6367333333333334,0.1569115571957948,0.6207,0.1885015594923142,-7.065766666666667,2.2562218905817373,0.6,0.4982728791224399,0.0927766666666666,0.0929584656356446,0.2099688333333333,0.2395069303787554,0.23199,0.1628933167909979,0.4614666666666666,0.1997718929063903,111.5076,24.147591577772232,0.0483180773333333,0.1251924778932497,1.0,2.0,0.0,1.0,0.0,3.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,2.0,4.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0
ISTP,SP,Iwaizumi kinnies who are short tempered,0ZoSgEuSObql2QS6ECnUbi,50,0.52,0.1290979694429223,0.60126,0.1982209455766622,-7.688919999999999,3.5492589156910275,0.82,0.3880879344916035,0.052812,0.03937716441735,0.246462088,0.3205430596441166,0.18032,0.1433237465548909,0.5015419999999999,0.2462827362183222,131.41858,33.128889953554044,0.0567250314,0.1920304880784588,0.0,5.0,1.0,4.0,0.0,3.0,0.0,1.0,5.0,2.0,3.0,2.0,3.0,1.0,3.0,0.0,1.0,6.0,1.0,1.0,1.0,4.0,0.0,3.0
ISTP,SP,ISTP,5kNDHa1MAKFLX2zLn7DDNF,50,0.6711400000000001,0.130457907825803,0.7780400000000001,0.1464443838152231,-4.958740000000001,1.482873559088872,0.46,0.5034574339058886,0.0926739999999999,0.0819603159573993,0.10597144,0.1658175352888584,0.247228,0.1968501616427467,0.6218359999999999,0.2337881779452048,124.20696,24.684989473453097,0.0502209472,0.1765654151375543,2.0,2.0,4.0,4.0,1.0,5.0,0.0,1.0,1.0,4.0,3.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,0.0,0.0,6.0,2.0
ISTP,SP,♰,0ghiPIw4GmvmJLPVfzD7Je,8,0.5758749999999999,0.2012563663589303,0.5900000000000001,0.2363115377148201,-8.73225,2.93118965365844,0.25,0.4629100498862757,0.0533125,0.0285940272234804,0.15989,0.2681488258411735,0.2224125,0.1723340314414339,0.3335375,0.2014259802898183,127.565875,41.60042905492168,0.1197936249999999,0.1861231039223675,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
ISTP,SP,garnet ,0l3adHiSWKLp0RJvQ6luli,44,0.6751136363636363,0.1086019435153282,0.6949090909090908,0.1503284494236905,-6.970886363636362,2.4546826746645074,0.4772727272727273,0.5052577681363806,0.0933772727272727,0.0941134121960292,0.1455453409090909,0.2017676355722492,0.2063772727272727,0.1727209321468922,0.5999318181818182,0.2208929444720848,118.42606818181817,28.53106797322732,0.1296213445454545,0.2472527034231052,3.0,3.0,2.0,3.0,1.0,5.0,0.0,3.0,1.0,1.0,2.0,0.0,3.0,1.0,1.0,3.0,0.0,1.0,2.0,5.0,2.0,0.0,2.0,0.0
ISTP,SP,unlucky ah,3AJEYm2rFgq2G6V6AYZr1W,50,0.5383800000000001,0.1417865440781763,0.4823,0.1435681236293383,-8.07232,2.4472015457894525,0.9,0.303045763365663,0.03258,0.0089093850998339,0.522893,0.2465173504698058,0.1359959999999999,0.0629623112404134,0.385634,0.1650195901914035,115.46652,30.01696203083877,0.0003200392,0.0012005398492767,1.0,11.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,5.0,0.0,4.0,5.0,0.0,0.0,2.0,3.0,2.0,6.0
ISTP,SP,ISTP,0Ugz0jV9EMZmEFnmgWRfff,50,0.60498,0.1780091135020786,0.68836,0.183192634198239,-6.784839999999999,3.268763052324976,0.66,0.4785181206984066,0.0976039999999999,0.0891861455333845,0.1678726619999999,0.2450173484634321,0.236748,0.1988213486258147,0.48501,0.228774162100745,125.87158,29.136191681789143,0.0792855992,0.1996962867601627,1.0,4.0,1.0,6.0,0.0,0.0,2.0,6.0,1.0,1.0,2.0,1.0,3.0,1.0,8.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,2.0,4.0
ISTP,SP,q difícil ser istp,2s5BIdtG2tbJL4PxkxIAZo,47,0.6042978723404255,0.1741962804591689,0.7428936170212767,0.1654368701403956,-5.872212765957447,2.146357145776255,0.5531914893617021,0.5025375018797696,0.1044723404255318,0.0927077237580738,0.0629264827659574,0.0808498353085236,0.2063468085106383,0.1624791676961854,0.5553404255319149,0.2079641771614132,127.29419148936172,28.77816680540868,0.0428497068085106,0.1449464288549025,0.0,1.0,1.0,5.0,1.0,3.0,1.0,3.0,2.0,3.0,3.0,1.0,2.0,0.0,4.0,1.0,0.0,4.0,2.0,6.0,1.0,1.0,2.0,0.0
ISTP,SP,ISTP collective,7s6ZMdrI3iKd7BUbk0PuAi,50,0.60732,0.1509434871948128,0.6532399999999999,0.2026327289880459,-6.771700000000001,2.5325183420976884,0.46,0.5034574339058886,0.085952,0.0712682865613293,0.2111149,0.2676287724199896,0.2012119999999999,0.1379271290003736,0.4723999999999999,0.2494130252068988,121.49372,29.20414841725646,0.0433347906,0.0856961976815193,2.0,5.0,4.0,2.0,1.0,1.0,0.0,3.0,1.0,4.0,2.0,2.0,0.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,0.0,1.0,2.0
ISTP,SP,💣🎨🎶👃🍉🏺💓,7jooicjvrtFj22aWTFfOj4,26,0.5641153846153846,0.2017276038469851,0.748653846153846,0.196617383220852,-7.670923076923076,3.682844345590261,0.6153846153846154,0.4961389383568339,0.1640076923076923,0.1665436517507093,0.0551426615384615,0.0703423794989227,0.2439884615384615,0.1882303234379053,0.4428807692307691,0.1986101548647113,121.47792307692308,36.54417756078041,0.2138236496153846,0.3316840196788064,0.0,2.0,0.0,1.0,0.0,4.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,3.0,0.0,1.0,0.0
ISTP,SP,POV: An istp,5DWU80mBQkI41QaMToVRyA,50,0.5014799999999999,0.1386943843307938,0.595874,0.2366319236058139,-8.9489,4.297514816965825,0.66,0.4785181206984066,0.052046,0.0363284630637111,0.282931728,0.3326850572422985,0.15069,0.1017220286980601,0.37221,0.1942698504552839,125.29076,35.74167941908056,0.2690421494,0.3368880549467687,1.0,1.0,0.0,4.0,1.0,2.0,0.0,4.0,2.0,3.0,4.0,1.0,3.0,3.0,2.0,1.0,2.0,7.0,1.0,0.0,2.0,1.0,2.0,3.0
ISTP,SP,Istp,0XGepJGcPpEQO7lxWdlviH,14,0.6157857142857143,0.1797802840954773,0.6954285714285715,0.1439870262775912,-6.140928571428572,2.299423789503854,0.4285714285714285,0.5135525910130955,0.1004571428571428,0.0949666234023278,0.1199489999999999,0.1679726341750117,0.2434285714285714,0.182738461399688,0.4935714285714286,0.2531000757638139,112.26242857142856,26.30840653805221,0.0115841285714285,0.0304383920516995,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISTP,SP,ISTP playlist,3xB8qLkWuFCZwFCcoxOj0N,42,0.5978333333333333,0.1739028207272975,0.7053809523809524,0.1698209893058774,-6.063714285714285,2.418718218150955,0.6428571428571429,0.4849656045851726,0.09125,0.0787290854922056,0.1429339523809523,0.1813990053358257,0.1726452380952381,0.1336913668197653,0.4999119047619047,0.2163217772630268,120.4090238095238,27.19917055360875,0.0481294783333333,0.1202249066094467,0.0,3.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,5.0,1.0,1.0,5.0,0.0,4.0,0.0,1.0,1.0,2.0
ISTP,SP,levihan. just levihan.,2qLxCVUpQBmG6QoQzNuGVY,50,0.5057,0.1388130808986366,0.59136,0.1706823951085758,-7.0777,2.778711059657197,0.62,0.4903143514780145,0.039212,0.014121305946429,0.285905152,0.3210116843286207,0.1605859999999999,0.1304355623380716,0.391772,0.2025299806881712,121.74552,31.51655943373908,0.050228319,0.1515697257092588,3.0,4.0,2.0,2.0,3.0,4.0,0.0,2.0,1.0,0.0,5.0,0.0,2.0,2.0,2.0,3.0,3.0,3.0,0.0,3.0,1.0,1.0,1.0,3.0
